id;id_product;id_loja;cod_prod;titulo;estoque_qtd;
3596;NULL;3;494;TESTER DOLCE GABANNA INTENSE F;0;
3597;NULL;3;514;TESTER DRAKAR NOIR;0;
3598;NULL;3;194;TESTER DUENDE;0;
3599;NULL;3;611;TESTER DUNE H;0;
3600;NULL;3;559;TESTER DUPONT BLANC;0;
3601;NULL;3;428;TESTER E,ARMANI F 50ML;0;
3602;NULL;3;451;TESTER E.A DIAMONDS;0;
3603;NULL;3;429;TESTER E.ARMANI H 50ML;0;
3604;NULL;3;628;TESTER EAU DE CARTIER;0;
3605;NULL;3;609;TESTER EAU DE DALI;0;
3606;NULL;3;486;TESTER EAU DE MERVEILES;0;
3607;NULL;3;549;TESTER EAU DE SOIR;0;
3608;NULL;3;643;TESTER EAU LYS;0;
3609;NULL;3;613;TESTER EAU SAUVAGE DIOR;0;
3610;NULL;3;626;TESTER EAU SAUVAGE EXTREME;0;
3611;NULL;3;75;TESTER ECHO 100ML;0;
3612;NULL;3;509;TESTER ECLAT'ARPEGE F;0;
3613;NULL;3;535;TESTER EDEN;0;
3614;NULL;3;497;TESTER EKNZO AMOUR INDIAN HOLI;0;
3615;NULL;3;385;TESTER ELLE EDP 90ML;0;
3616;NULL;3;443;TESTER ELLE EDT 90ML;0;
3617;NULL;3;532;TESTER EMPORIO DIAMONDS H;0;
3618;NULL;3;533;TESTER EMPORIO DIAMONDS INT.;0;
3619;NULL;3;495;TESTER ESCALE PORTOFINO;0;
3620;NULL;3;195;TESTER ESEN. DE DUEND;0;
3621;NULL;3;614;TESTER ESSENZA DI ZEGNA;0;
3622;NULL;3;108;TESTER ETERNIT MASC.;1;
3623;NULL;3;109;TESTER ETERNITY;1;
3624;NULL;3;445;TESTER ETERNITY MOMENTS F;0;
3625;NULL;3;160;TESTER EUPHORIA F 100ML;0;
3626;NULL;3;444;TESTER EUPHORIA H 100ML;0;
3627;NULL;3;498;TESTER FAHRENHEIT;0;
3628;NULL;3;623;TESTER FAHRENHEIT ABSOLUT;0;
3629;NULL;3;214;TESTER FANTASME;0;
3630;NULL;3;464;TESTER FANTASY 100ML;0;
3631;NULL;3;479;TESTER FANTASY COSMIC F;0;
3632;NULL;3;183;TESTER FANTASY MID NIGHT;0;
3633;NULL;3;606;TESTER FEERIE VAN CLEEF;0;
3634;NULL;3;468;TESTER FERRAGANO FASCINATING;0;
3635;NULL;3;26;TESTER FERRARI BLACK;0;
3636;NULL;3;453;TESTER FERRARI EXTREME;0;
3637;NULL;3;122;TESTER FERRARI RED;0;
3638;NULL;3;526;TESTER FERRARI VETIVER;0;
3639;NULL;3;169;TESTER FIRST 60ML;0;
3640;NULL;3;610;TESTER FLEUR DE MALE;0;
3641;NULL;3;51;TESTER G DAY LIGHT;0;
3642;NULL;3;40;TESTER G PRIVATE;0;
3643;NULL;3;58;TESTER G TEMPERAMENTO;0;
3644;NULL;3;634;TESTER GABRIELA;0;
3645;NULL;3;632;TESTER GAP F;0;
3646;NULL;3;458;TESTER GIORGIO BLUE;0;
3647;NULL;3;93;TESTER GIORGIO FEM.;0;
3648;NULL;3;268;TESTER GIVANCHI BLUE;0;
3649;NULL;3;482;TESTER GIVANCHI ECLATS;0;
3650;NULL;3;273;TESTER GIVANCHI HOMME;0;
3651;NULL;3;496;TESTER GIVENCHY GENTLEMEN ONLY;0;
3652;NULL;3;269;TESTER GLOW J.L;0;
3653;NULL;3;182;TESTER GUCCI FLORA 75ML;0;
3654;NULL;3;602;TESTER GUCCI II H;0;
3655;NULL;3;231;TESTER GUERLAIN IDILLE F 100ML;0;
3656;NULL;3;203;TESTER HALLOWEEN;0;
3657;NULL;3;110;TESTER HERMES;0;
3658;NULL;3;522;TESTER HERMES CONCETRE ORANGE;0;
3659;NULL;3;501;TESTER HERMES INTENSE;0;
3660;NULL;3;89;TESTER HERRERA;0;
3661;NULL;3;288;TESTER HERRERA AGUA;0;
3662;NULL;3;117;TESTER HUGO F 125ML;0;
3663;NULL;3;116;TESTER HUGO M 150ML;0;
3664;NULL;3;534;TESTER HYPNOSE EDT;0;
3665;NULL;3;618;TESTER HYPNOTIC ELIXIR;0;
3666;NULL;3;629;TESTER HYPNOTIC POISON;0;
3667;NULL;3;88;TESTER IDOLE;0;
3668;NULL;3;700;TESTER INVICTOS 100ML;0;
3669;NULL;3;423;TESTER INVICTUS INTENSE;0;
3670;NULL;3;72;TESTER INVICTUS LEGE;0;
3671;NULL;3;424;TESTER ISSEY H 125ML;0;
3672;NULL;3;320;TESTER ISSEY INTENSE H 125ML;0;
3673;NULL;3;274;TESTER JADORE BODY;0;
3674;NULL;3;275;TESTER JADORE EDP;0;
3675;NULL;3;487;TESTER JAIPUR H 100ML;0;
3676;NULL;3;52;TESTER JAZZ;0;
3677;NULL;3;164;TESTER JAZZ 50ML;0;
3678;NULL;3;143;TESTER JEAN MASC.125ML;0;
3679;NULL;3;144;TESTER JEAN P FEM;0;
3680;NULL;3;503;TESTER JEAN P LE MALE;0;
3681;NULL;3;785;TESTER JEAN SCANDAL;0;
3682;NULL;3;70;TESTER JOOP;0;
3683;NULL;3;321;TESTER JOOP F;0;
3684;NULL;3;425;TESTER JOOP H SPORT;0;
3685;NULL;3;305;TESTER JOOP RED;0;
3686;NULL;3;309;TESTER JOY DIOR;0;
3687;NULL;3;179;TESTER KENZO ACQUADI H;0;
3688;NULL;3;507;TESTER KENZO EAU DE MAGNOLIA 50ML;0;
3689;NULL;3;508;TESTER KENZO EAU DE SOIE SILK;0;
3690;NULL;3;506;TESTER KENZO EAU DE THE TEA;0;
3691;NULL;3;139;TESTER KENZO FLOWER;0;
3692;NULL;3;547;TESTER KENZO FLOWER EDP 50ML;0;
3693;NULL;3;546;TESTER KENZO LEAU H;0;
3694;NULL;3;515;TESTER KENZO POWER H;0;
3695;NULL;3;548;TESTER KENZO RED;0;
3696;NULL;3;426;TESTER KING OF;0;
3697;NULL;3;112;TESTER KOUROS;1;
3698;NULL;3;175;TESTER KOUROS 50ML;0;
3699;NULL;3;328;TESTER KOUROS SPORT;0;
3700;NULL;3;62;TESTER L EXTASE NINA;0;
3701;NULL;3;404;TESTER L INTERDIT;0;
3702;NULL;3;517;TESTER LA FOLIE 30ML;0;
3703;NULL;3;324;TESTER LA NUIT;0;
3704;NULL;3;123;TESTER LA VIE EST BELLE;0;
3705;NULL;3;187;TESTER LA VIE LECLAT;0;
3706;NULL;3;233;TESTER LACOSTE COOL;0;
3707;NULL;3;375;TESTER LACOSTE D OF PINK;0;
3708;NULL;3;447;TESTER LACOSTE ELEGANCE 90ML;0;
3709;NULL;3;161;TESTER LACOSTE ESSENTIAL;0;
3710;NULL;3;91;TESTER LACOSTE FEMME 90ML;0;
3711;NULL;3;127;TESTER LACOSTE H 125ML;0;
3712;NULL;3;128;TESTER LACOSTE INPIRATION F;0;
3713;NULL;3;278;TESTER LACOSTE PINK;0;
3714;NULL;3;290;TESTER LACOSTE RED;0;
3715;NULL;3;234;TESTER LACOSTE SUN 50ML;0;
3716;NULL;3;504;TESTER LAGUNA;0;
3717;NULL;3;162;TESTER LAIR DU TEMPIS;0;
3718;NULL;3;624;TESTER LANVIN F E M;0;
3719;NULL;3;53;TESTER LAPIDUS;0;
3720;NULL;3;184;TESTER LAUREN STYLE;0;
3721;NULL;3;204;TESTER LEAU PAR KENZO F;0;
3722;NULL;3;216;TESTER LEAU PAR KENZO H;0;
3723;NULL;3;633;TESTER LIBERTE;0;
3724;NULL;3;489;TESTER LIGHT BLUE H 125ML;0;
3725;NULL;3;516;TESTER LIVE LUXE;0;
3726;NULL;3;552;TESTER LOLITA;0;
3727;NULL;3;289;TESTER LOVE IN PARIS;0;
3728;NULL;3;608;TESTER LOVE LOVE MOSCHINO;0;
3729;NULL;3;295;TESTER LYS 100ML;0;
3730;NULL;3;142;TESTER M.B COOL;0;
3731;NULL;3;418;TESTER M.B EXCEPTION 75ML;0;
3732;NULL;3;189;TESTER M.B INDIVIDUAL FEM.;0;
3733;NULL;3;649;TESTER M.B LEGEND;0;
3734;NULL;3;54;TESTER M7;0;
3735;NULL;3;205;TESTER MARINA DE BOURBON;0;
3736;NULL;3;279;TESTER MEDITERRANEO;0;
3737;NULL;3;280;TESTER MEMOIRE;0;
3738;NULL;3;307;TESTER MERCEDES;0;
3739;NULL;3;475;TESTER MILLION;0;
3740;NULL;3;702;TESTER MILLION F;0;
3741;NULL;3;631;TESTER MILLION LUCK;0;
3742;NULL;3;530;TESTER MISS DIOR CHERIE;0;
3743;NULL;3;99;TESTER MISS GABRIELA;0;
3744;NULL;3;621;TESTER MITSOUKO GUERLAIN;0;
3745;NULL;3;190;TESTER MOCHINO;0;
3746;NULL;3;588;TESTER MONT B FEMME ROXO;0;
3747;NULL;3;536;TESTER MONT B LEGEND F;0;
3748;NULL;3;442;TESTER MONT B LEGEND INTESE;0;
3749;NULL;3;430;TESTER MONT B STARWALKER;0;
3750;NULL;3;265;TESTER MONT B.IND F;0;
3751;NULL;3;145;TESTER MONT B.IND H;0;
3752;NULL;3;302;TESTER MONT B.LEGEND;0;
3753;NULL;3;322;TESTER MONT B.PRESENCE F;0;
3754;NULL;3;141;TESTER MONT B.PRESENCE H;0;
3755;NULL;3;323;TESTER MONT BLANC;0;
3756;NULL;3;518;TESTER MOSCHINO LOVE LOVE;0;
3757;NULL;3;635;TESTER NAUTICA F;0;
3758;NULL;3;308;TESTER NAZARENO G. H;0;
3759;NULL;3;206;TESTER NINA;0;
3760;NULL;3;650;TESTER NINA ELIXIR;0;
3761;NULL;3;452;TESTER NINA LEAU;0;
3762;NULL;3;126;TESTER NINA MONSTRES;0;
3763;NULL;3;421;TESTER NINA POMPOM;0;
3764;NULL;3;422;TESTER OBSESSION H 125ML;0;
3765;NULL;3;56;TESTER OLYMPEA AQUA;0;
3766;NULL;3;316;TESTER OLYMPEA F;0;
3767;NULL;3;325;TESTER OLYMPEA INTENSE;0;
3768;NULL;3;276;TESTER OMINIA;0;
3769;NULL;3;462;TESTER OMINIA 60ML;0;
3770;NULL;3;282;TESTER OMINIA CRYSTAL 65ML;0;
3771;NULL;3;570;TESTER OMINIA GREEN JADE;0;
3772;NULL;3;391;TESTER OMNIA AMETHYS;0;
3773;NULL;3;166;TESTER OPEN 100ML;0;
3774;NULL;3;283;TESTER OPIUM M 50ML;0;
3775;NULL;3;267;TESTER ORGANZA;0;
3776;NULL;3;481;TESTER OSCAR DE LA RENTA;0;
3777;NULL;3;490;TESTER OSCAR SOFT BLOSSOM;0;
3778;NULL;3;57;TESTER PACO RABANE;0;
3779;NULL;3;405;TESTER PALOMA PICASO;0;
3780;NULL;3;565;TESTER PARADISI;0;
3781;NULL;3;96;TESTER PARIS;0;
3782;NULL;3;284;TESTER PARIS 125ML;0;
3783;NULL;3;311;TESTER PARIS HILTON;0;
3784;NULL;3;317;TESTER PARIS LOVE 25ML;0;
3785;NULL;3;569;TESTER PARISIENNE;0;
3786;NULL;3;186;TESTER PEPE JEANS F;0;
3787;NULL;3;551;TESTER PEPE JEANS H;0;
3788;NULL;3;472;TESTER PI H 100ML;0;
3789;NULL;3;483;TESTER PI NEO;0;
3790;NULL;3;566;TESTER PINK MARINA;0;
3791;NULL;3;492;TESTER PLAY H 100ML;0;
3792;NULL;3;433;TESTER POLO BLACK;0;
3793;NULL;3;450;TESTER POLO BLUE 125ML;0;
3794;NULL;3;550;TESTER POLO RED;0;
3795;NULL;3;59;TESTER POLO SPORT M;0;
3796;NULL;3;60;TESTER POLO SPORTE F;0;
3797;NULL;3;199;TESTER POLO ULTRA BLUE;0;
3798;NULL;3;467;TESTER PORCHE DESIGN;0;
3799;NULL;3;285;TESTER POU LUI 90ML;0;
3800;NULL;3;95;TESTER POUR HOME;0;
3801;NULL;3;528;TESTER PRADA CANDY;0;
3802;NULL;3;527;TESTER PRADA MILANO F;0;
3803;NULL;3;17;TESTER PUCCINI;0;
3804;NULL;3;193;TESTER PURE POISON;0;
3805;NULL;3;239;TESTER PURE XS;0;
3806;NULL;3;510;TESTER RALPH INTENSE;0;
3807;NULL;3;121;TESTER RED DOOR;0;
3808;NULL;3;564;TESTER REVERENCE;0;
3809;NULL;3;281;TESTER RICCI RICCI;0;
3810;NULL;3;213;TESTER RIHANNA;0;
3811;NULL;3;174;TESTER RIVE GAUCHE F;0;
3812;NULL;3;286;TESTER RIVE GAUCHE M;0;
3813;NULL;3;478;TESTER ROMANCE H;0;
3814;NULL;3;113;TESTER ROUGE ROYAL;0;
3815;NULL;3;220;TESTER ROYAL MARINA;0;
3816;NULL;3;553;TESTER RUMER 100ML;0;
3817;NULL;3;531;TESTER SALVADOR ITIS LOVE;0;
3818;NULL;3;12;TESTER SANSARA;0;
3819;NULL;3;167;TESTER SAUVAGE;0;
3820;NULL;3;163;TESTER SCANDAL PARIS;0;
3821;NULL;3;620;TESTER SHAKIRA;0;
3822;NULL;3;79;TESTER SHAKIRA FLORALE;0;
3823;NULL;3;326;TESTER SI PASSIONE EDP;0;
3824;NULL;3;218;TESTER SILVER SCENTE;0;
3825;NULL;3;168;TESTER SPIRIT H;0;
3826;NULL;3;554;TESTER ST DUPONT;0;
3827;NULL;3;71;TESTER STILL;0;
3828;NULL;3;562;TESTER SWIS ARMY;0;
3829;NULL;3;524;TESTER TERRE HERMES 200ML;0;
3830;NULL;3;176;TESTER THE GOLD;0;
3831;NULL;3;427;TESTER THE SECRET;0;
3832;NULL;3;499;TESTER THE SECRET TEMPTATION;0;
3833;NULL;3;296;TESTER TOMMY;0;
3834;NULL;3;465;TESTER TRESOR;0;
3835;NULL;3;605;TESTER TRESOR IN LOVE;0;
3836;NULL;3;61;TESTER TSAR;0;
3837;NULL;3;471;TESTER UDV;0;
3838;NULL;3;493;TESTER UN JARDIM MEDITERANE;0;
3839;NULL;3;378;TESTER VAN CLEEF 100ML;0;
3840;NULL;3;473;TESTER VERSACE B. CRISTAL;0;
3841;NULL;3;129;TESTER VERSACE C.NOIR;0;
3842;NULL;3;159;TESTER VERSACE DREAMER;0;
3843;NULL;3;625;TESTER VERSACE EAU FRAICHE;0;
3844;NULL;3;485;TESTER VERSACE VERSENSE F;0;
3845;NULL;3;529;TESTER WHITE DIAMONDS;0;
3846;NULL;3;457;TESTER WITH LOVE;0;
3847;NULL;3;146;TESTER XS 100ML;0;
3848;NULL;3;3444215100603;THALLIUM H 100ML;0;
3849;NULL;3;8411061722756;THE GOLDEN SECRET H 100ML;0;
3850;NULL;3;8411061791691;THE GOLDEN SECRET H 200ML;0;
3851;NULL;3;8411061727935;THE GOLDEN SECRET H 50ML;0;
3852;NULL;3;8411061971857;THE ICON H 100ML;0;
3853;NULL;3;737052020792;THE ONE F 75ML;0;
3854;NULL;3;737052377032;THE ONE GENTLEMAN H 100ML;0;
3855;NULL;3;737052377001;THE ONE GENTLEMAN H 50ML;0;
3856;NULL;3;737052036649;THE ONE H 100ML;0;
3857;NULL;3;737052036632;THE ONE H 50ML;0;
3858;NULL;3;737052271316;THE ONE ROSE F 50ML;0;
3859;NULL;3;737052271309;THE ONE ROSE F 75ML;0;
3860;NULL;3;737052514079;THE ONE SPORT H 100ML;0;
3861;NULL;3;8411061793565;THE SECRET GAME H 100ML;0;
3862;NULL;3;345;THE SECRET GOLD DEO 150ML;0;
3863;NULL;3;8411061701034;THE SECRET H 100ML;0;
3864;NULL;3;8411061779521;THE SECRET H 200ML;0;
3865;NULL;3;7899706174886;THERMO ABS LOREAL 150ML;0;
3866;NULL;3;7899026458000;THERMO CELL REPAIR 200ML;0;
3867;NULL;3;196;TO BE 100ML;0;
3868;NULL;3;3352818806006;TOKYO KENZO H 30ML;0;
3869;NULL;3;22548040126;TOMMY GIRL 100ML;0;
3870;NULL;3;22548040119;TOMMY GIRL 50ML;0;
3871;NULL;3;22548024324;TOMMY HILFIGER H 100ML;1;
3872;NULL;3;22548024317;TOMMY HILFIGER H 50ML;0;
3873;NULL;3;42;TOMMY T 50ML;0;
3874;NULL;3;219;TOMY HILFIGER 30ML;0;
3875;NULL;3;7898416442315;TOUCH HOMME 100ML;0;
3876;NULL;3;8715658999164;TOUZZ CLASSIQUE 100ML;0;
3877;NULL;3;8715658999157;TOUZZ TENDRE 100ML;0;
3878;NULL;3;393;TRESOR 100ML;0;
3879;NULL;3;3147758034905;TRESOR 30ML;0;
3880;NULL;3;3147758034912;TRESOR 50ML;0;
3881;NULL;3;3147758203301;TRESOR COLONIA 100 ML;0;
3882;NULL;3;3614272101388;TRESOR LA NUIT A LA FOLIE F 30ML;0;
3883;NULL;3;3605532423142;TRESOR MIDNIGHT ROSE 30ML;0;
3884;NULL;3;3605532423203;TRESOR MIDNIGHT ROSE 50ML;0;
3885;NULL;3;3605532423265;TRESOR MIDNIGHT ROSE 75ML;0;
3886;NULL;3;875990002248;TRIUMPHANT BLACK AMBER H100ML;0;
3887;NULL;3;875990002231;TRIUMPHANT BRONZE GLORY H 100ML;0;
3888;NULL;3;875990002217;TRIUMPHANT GOLD GLORY H 100ML;0;
3889;NULL;3;875990002200;TRIUMPHANT H 100ML;0;
3890;NULL;3;875990002224;TRIUMPHANT SILVER GLORY H 100ML;0;
3891;NULL;3;719346373906;TRUE LOVE 100ML;0;
3892;NULL;3;719346374002;TRUE LOVE F 50ML;0;
3893;NULL;3;7898947943848;TRUSS USO OBRIGATORIO 260ML;0;
3894;NULL;3;7898625791051;TRUSS USO OBRIGATORIO BLOND;2;
3895;NULL;3;8015679531030;TRUSSARDI FRESH HOM.25 ML;0;
3896;NULL;3;88300073603;TRUTH CALVIN KLEIN 50ML;0;
3897;NULL;3;88300049486;TRUTH FEM 50 ML;0;
3898;NULL;3;88300049479;TRUTH FEM. 100;0;
3899;NULL;3;88300073627;TRUTH MEN 100 ML;0;
3900;NULL;3;3252550564533;TSAR 100ML;0;
3901;NULL;3;3386460005319;TSAR 30ML;0;
3902;NULL;3;3252550564502;TSAR 50ML;0;
3903;NULL;3;3326240018634;UDV BLACK 100ML;0;
3904;NULL;3;3326240006075;UDV BLACK 60ML;0;
3905;NULL;3;386;UDV BLUE 100ML;0;
3906;NULL;3;3326240006112;UDV BLUE 60ML;0;
3907;NULL;3;3326240031442;UDV BODY ACTION 200ML;0;
3908;NULL;3;3326240002466;UDV CHIC 30ML;0;
3909;NULL;3;3326240002473;UDV CHICISSIME 75ML;0;
3910;NULL;3;3326240816698;UDV CINZA 100ML;0;
3911;NULL;3;3326240006099;UDV CINZA 60ML;0;
3912;NULL;3;3326240019228;UDV EXTREME 100ML;0;
3913;NULL;3;3326240000967;UDV FEM.75ML;0;
3914;NULL;3;3326240006068;UDV FIRE 60ML;0;
3915;NULL;3;3326240005122;UDV GOLDISSIME F 75ML;0;
3916;NULL;3;3326240006082;UDV MUSK 60ML;0;
3917;NULL;3;3326240019648;UDV VIP 100ML;0;
3918;NULL;3;3349668093441;ULTRAVIOLET  AGUATIC F 80ML;0;
3919;NULL;3;334966601532;ULTRAVIOLET F 80ML;0;
3920;NULL;3;3349668092642;ULTRAVIOLET FEM. 30 ML;0;
3921;NULL;3;3349668121342;ULTRAVIOLET H 100ML;0;
3922;NULL;3;3349668121540;ULTRAVIOLET H 50ML;0;
3923;NULL;3;3346131210022;UN JARDIN 50ML;0;
3924;NULL;3;8032529115875;UNGARO F 90ML;0;
3925;NULL;3;8032529116827;UNGARO H 90ML;0;
3926;NULL;3;165;UNIQ ONE;0;
3927;NULL;3;8432225085791;UNIQ ONE VERMELHO 150ML;0;
3928;NULL;3;8715658969815;UPDO CHIC 100ML;0;
3929;NULL;3;8715658969648;UPDO PINK 100 ML;0;
3930;NULL;3;5060053110786;URBAN UK H 100ML;0;
3931;NULL;3;8411061725955;VALENTINA EDP 30ML;0;
3932;NULL;3;8411061725931;VALENTINA EDP 80ML;0;
3933;NULL;3;737052174464;VALENTINO F 30ML;0;
3934;NULL;3;3252550561532;VAM CLEEF 100ML;0;
3935;NULL;3;8018365260757;VERSACE BLU JEANS;0;
3936;NULL;3;8011003993802;VERSACE BRIGHT CRYST 30ML;0;
3937;NULL;3;8011003993819;VERSACE BRIGHT CRYST 50ML;0;
3938;NULL;3;8011003993826;VERSACE BRIGHT CRYST 90ML;0;
3939;NULL;3;8018365071261;VERSACE CRYSTAL NOIR 50ML;0;
3940;NULL;3;8018365071469;VERSACE CRYTAL NOIR 90ML;0;
3941;NULL;3;8011003996766;VERSACE DREAMER 100ML;0;
3942;NULL;3;8018365150263;VERSACE DREAMER 50ML;0;
3943;NULL;3;8011003813858;VERSACE EROS 200ML H;0;
3944;NULL;3;8011003994618;VERSACE F 100ML;0;
3945;NULL;3;8011003994601;VERSACE F 50ML;0;
3946;NULL;3;8011003995950;VERSACE PORU HOMME 50ML;0;
3947;NULL;3;8011003995967;VERSACE POUR HOMME 100ML;0;
3948;NULL;3;8011003801619;VERSACE POUR HOMME 200ML;2;
3949;NULL;3;8011003997015;VERSACE VERSENSE 50ML;0;
3950;NULL;3;8011003998241;VERSACE VERSUS 100ML;0;
3951;NULL;3;3274870352560;VERY ABSOLUTELY 75ML;0;
3952;NULL;3;3274870542367;VERY H 100ML;0;
3953;NULL;3;3274870542350;VERY H 50ML;0;
3954;NULL;3;3274870546631;VERY H DEO 150ML;0;
3955;NULL;3;3274870352300;VERY IRRES. F 30ML;0;
3956;NULL;3;3274870352355;VERY IRRES. F 50ML;0;
3957;NULL;3;3274870352362;VERY IRRES. F 75ML;0;
3958;NULL;3;3274870353307;VERY SENSUAL 30ML;0;
3959;NULL;3;3274870353352;VERY SENSUAL 50ML;0;
3960;NULL;3;3274870353369;VERY SENSUAL 75ML;0;
3961;NULL;3;1990;VESTIDO 3 MARIA AMICIA;12;
3962;NULL;3;2010;VESTIDO ALCINHA AMICIA;7;
3963;NULL;3;2846;VESTIDO BABADO LA;9;
3964;NULL;3;1448;VESTIDO BIA LG VETTO;2;
3965;NULL;3;2014;VESTIDO BUSTO AMICIA;6;
3966;NULL;3;246;VESTIDO CANGURU REOBOTE;0;
3967;NULL;3;39;VESTIDO CHAMISE ALCA LIBERT PLUS;19;
3968;NULL;3;1538;VESTIDO CLARA VETTO;2;
3969;NULL;3;3357;VESTIDO CREPE COSTA ABERTA COPINE;0;
3970;NULL;3;2774A;VESTIDO CREPE LISO L.A;1;
3971;NULL;3;1985;VESTIDO CURTO AMICIA;13;
3972;NULL;3;2805;VESTIDO CURTO LA;2;
3973;NULL;3;1497;VESTIDO DORALICE VETTO;3;
3974;NULL;3;5096;VESTIDO DUAS CORES EZEE;2;
3975;NULL;3;1255;VESTIDO DUDA VETTO;2;
3976;NULL;3;3363;VESTIDO ESTAMPA COPINE;4;
3977;NULL;3;1493;VESTIDO JESS VET;2;
3978;NULL;3;16;VESTIDO JULIANA LIBERT PLUS;14;
3979;NULL;3;28;VESTIDO JULIETE LIBERT PLUS;8;
3980;NULL;3;1398;VESTIDO KAUANE;7;
3981;NULL;3;1998;VESTIDO L C RENDA AMICIA;3;
3982;NULL;3;1925;VESTIDO LINHO BIA AMICIA;14;
3983;NULL;3;1991;VESTIDO LINHO C MANGA AMICIA;10;
3984;NULL;3;2001;VESTIDO LINHO COM ELASTICO AMICIA;12;
3985;NULL;3;2017;VESTIDO LONGO AMICIA;5;
3986;NULL;3;5084;VESTIDO LONGO EZEE;0;
3987;NULL;3;1947;VESTIDO LONGUET AMICIA;6;
3988;NULL;3;2734;VESTIDO LONGUETE VENICE L.A;1;
3989;NULL;3;3364;VESTIDO LONGUETE VISCOSE COPINE;0;
3990;NULL;3;2748;VESTIDO MANGA BUFANTE BIA LA;2;
3991;NULL;3;1122;VESTIDO MARTA VETTO;0;
3992;NULL;3;2832;VESTIDO MID  TRICOLINE LA;2;
3993;NULL;3;2007;VESTIDO MID TRICOLINE AMICIA;14;
3994;NULL;3;1935;VESTIDO MIDI VISC AMICIA;1;
3995;NULL;3;248;VESTIDO MOLETINHO PRETO REOBOTE;3;
3996;NULL;3;20017;VESTIDO MOLETINHO SUEDE KARITAS;2;
3997;NULL;3;765;VESTIDO NITA VETTO;1;
3998;NULL;3;25;VESTIDO ONCA BIA;0;
3999;NULL;3;57;VESTIDO PLUS GOLD LOOK;6;
4000;NULL;3;61;VESTIDO PLUS GOLD LOOK;5;
4001;NULL;3;5087;VESTIDO PONTA AMARELO EZEE;0;
4002;NULL;3;1972;VESTIDO RENDA DEC AMICIA;3;
4003;NULL;3;1489;VESTIDO THAMIREZ PLUS SIZE;2;
4004;NULL;3;1954;VESTIDO TRES MARIAS AMICIA;7;
4005;NULL;3;1957;VESTIDO TRICOLINE AMICIA;9;
4006;NULL;3;1955;VESTIDO TRS MA AMICIA;6;
4007;NULL;3;1491;VESTIDO VALENTINA PLUS SIZE;3;
4008;NULL;3;2019;VESTIDO VISCOLINHO AMICIA;11;
4009;NULL;3;1999;VESTIDO VISCOLINHO C BOTAO AMICIA;10;
4010;NULL;3;1921;VESTIDO VISCOSE AMICIA;17;
4011;NULL;3;1963;VESTIDO VISCOSE AMICIA;14;
4012;NULL;3;2806;VESTIDO VISCOSE LA;2;
4013;NULL;3;3346470303188;VETIVER 100ML;0;
4014;NULL;3;3346470501362;VETIVER 40ML;0;
4015;NULL;3;3346470500419;VETIVER 75ML;0;
4016;NULL;3;3346470500426;VETIVER H 125ML;0;
4017;NULL;3;667526907802;VICTORIA COLONIA 250ML;16;
4018;NULL;3;667525928518;VICTORIA GLOSS;0;
4019;NULL;3;667528031017;VICTORIA HYDRATANTE;63;
4020;NULL;3;667524277723;VICTORIA PERFUME 30ML;0;
4021;NULL;3;12354001350;VINHO 19 CRIMES CABERNET SAUVIGNON;0;
4022;NULL;3;12354001947;VINHO 19 CRIMES HARD CHARD;0;
4023;NULL;3;12354000995;VINHO 19 CRIMES RED WINE;0;
4024;NULL;3;7798080492138;VINHO 400 KIT 4GFS;2;
4025;NULL;3;8033182901874;VINHO A MARE BIANCO PUGLIA;0;
4026;NULL;3;8437003104206;VINHO AALTO;5;
4027;NULL;3;1234567893211;VINHO AALTO MAGNUN;0;
4028;NULL;3;8437003104329;VINHO AALTO PS;0;
4029;NULL;3;3760011572954;VINHO ABBOTTS PINOT NOIR;13;
4030;NULL;3;7798091111110;VINHO ACHAVAL FERRER MALBEC 2013;0;
4031;NULL;3;7798091111035;VINHO ACHAVEL FERRER QUIMERA 2014;0;
4032;NULL;3;7804304001670;VINHO ACONCAGUA ALTO;12;
4033;NULL;3;8033148200812;VINHO AGLINICO PUGLIA;0;
4034;NULL;3;7794450088390;VINHO ALAMOS BONARDA;0;
4035;NULL;3;7794450008060;VINHO ALAMOS CABERNET SAUVIGNON;3;
4036;NULL;3;7794450008084;VINHO ALAMOS MALBEC 2017;0;
4037;NULL;3;7794450003676;VINHO ALAMOS RED BLEND 2016;0;
4038;NULL;3;7809537000087;VINHO ALBA DE DOMUS 2014;2;
4039;NULL;3;5603155400081;VINHO ALDEIAS DA SERRA DAO;0;
4040;NULL;3;5603155400036;VINHO ALDEIAS DAS SERRAS 375ML;0;
4041;NULL;3;5603155400043;VINHO ALDEIAS DAS SERRAS 750ML;0;
4042;NULL;3;5603155400159;VINHO ALDEIAS DAS SERRAS ROSE;0;
4043;NULL;3;5600842634125;VINHO ALICANTE BOUSCHET RESERVA;0;
4044;NULL;3;'843601425249;VINHO ALLION;2;
4045;NULL;3;7798126080015;VINHO ALMA NEGRA 2016;2;
4046;NULL;3;7798126083894;VINHO ALMA NEGRA ORANGE;2;
4047;NULL;3;7804607440817;VINHO ALMA VIVA EPU;3;
4048;NULL;3;3263070046607;VINHO ALTERA ROSE;4;
4049;NULL;3;7790975017020;VINHO ALTOS DEL PLATA C.SAUVIGNON;1;
4050;NULL;3;7790975017013;VINHO ALTOS DEL PLATA MALBEC;0;
