id;id_product;id_loja;cod_prod;titulo;estoque_qtd
(1317;NULL;'003';'5060053110755';'ENERGY H 100ML';0),
(1318;NULL;'003';'737052266053';'ESCADA DESIRE F 75ML';0),
(1319;NULL;'003';'737052430515';'ESCADA ESPECIALLY F 50ML';0),
(1320;NULL;'003';'3393670013027';'ESCADA F 100ML';0),
(1321;NULL;'003';'3393670013003';'ESCADA F 30ML';0),
(1322;NULL;'003';'3393670040016';'ESCADA H 40ML';0),
(1323;NULL;'003';'737052157443';'ESCADA INCREDIBLE F 50ML';0),
(1324;NULL;'003';'737052157450';'ESCADA INCREDIBLE F 75ML';0),
(1325;NULL;'003';'737052507545';'ESCADA ISLAND KISS F 100ML';0),
(1326;NULL;'003';'3393670000027';'ESCADA MAGNETISM 75ML';0),
(1327;NULL;'003';'3393670000034';'ESCADA MAGNETISM F 50ML';0),
(1328;NULL;'003';'3393670170072';'ESCADA SENTIMENT 50ML';0),
(1329;NULL;'003';'737052507811';'ESCADA SEXY GRAFFITI F 100ML';0),
(1330;NULL;'003';'88300108404';'ESCAPE F 100ML';0),
(1331;NULL;'003';'88300108305';'ESCAPE F 50ML';0),
(1332;NULL;'003';'88300100514';'ESCAPE H 100ML';0),
(1333;NULL;'003';'88300100507';'ESCAPE H 50ML';0),
(1334;NULL;'003';'7898478495823';'ESMALTE AMA';0),
(1335;NULL;'003';'7898478495533';'ESMALTE AMERICA';0),
(1336;NULL;'003';'7898478495779';'ESMALTE AMSTERDA';0),
(1337;NULL;'003';'7898478495625';'ESMALTE ATENAS';0),
(1338;NULL;'003';'7898478495816';'ESMALTE BAGDA';0),
(1339;NULL;'003';'7898478495564';'ESMALTE BANGCOC';0),
(1340;NULL;'003';'7898478435304';'ESMALTE BARCELONA';0),
(1341;NULL;'003';'7898478495830';'ESMALTE BEIRUTE';0),
(1342;NULL;'003';'7898478495861';'ESMALTE BERLIM';0),
(1343;NULL;'003';'7898478495335';'ESMALTE BIBAO';0),
(1344;NULL;'003';'7898478495434';'ESMALTE BISSAU';0),
(1345;NULL;'003';'7898478495489';'ESMALTE BRASIL';0),
(1346;NULL;'003';'7898478495496';'ESMALTE BRILHO FRANCA';0),
(1347;NULL;'003';'7898478495595';'ESMALTE BRUXELAS';0),
(1348;NULL;'003';'7898478495762';'ESMALTE BUDAPESTE';0),
(1349;NULL;'003';'7898478495373';'ESMALTE CAIMBRA';0),
(1350;NULL;'003';'7898478495427';'ESMALTE CAIRO';0),
(1351;NULL;'003';'7898478435847';'ESMALTE CANBERRA';0),
(1352;NULL;'003';'7898478495250';'ESMALTE CANNES';0),
(1353;NULL;'003';'7898478495397';'ESMALTE CHICAGO';0),
(1354;NULL;'003';'7898418695856';'ESMALTE COPENHAGUE';0),
(1355;NULL;'003';'7898478495663';'ESMALTE CORONA';0),
(1356;NULL;'003';'7898478495458';'ESMALTE DACAR';0),
(1357;NULL;'003';'7898478495687';'ESMALTE DENVER';0),
(1358;NULL;'003';'7898478495502';'ESMALTE ESPANHA';0),
(1359;NULL;'003';'7898478495793';'ESMALTE ESTOCOLME';0),
(1360;NULL;'003';'7898478495557';'ESMALTE EUROPE';0),
(1361;NULL;'003';'7898478495212';'ESMALTE GENEBRA';0),
(1362;NULL;'003';'7898478495878';'ESMALTE HANOI';0),
(1363;NULL;'003';'7898478495601';'ESMALTE HANOVER';0),
(1364;NULL;'003';'7898478495465';'ESMALTE HAVANA';0),
(1365;NULL;'003';'7292478495287';'ESMALTE HICE';0),
(1366;NULL;'003';'7898478495731';'ESMALTE HIROSHIMA';0),
(1367;NULL;'003';'7898478495700';'ESMALTE HOLLYWOOD';0),
(1368;NULL;'003';'7898478495519';'ESMALTE ITALIA';0),
(1369;NULL;'003';'7898478495526';'ESMALTE JAPAO';0),
(1370;NULL;'003';'7898478495724';'ESMALTE KOBE';0),
(1371;NULL;'003';'7898478495380';'ESMALTE LAS VEGAS';0),
(1372;NULL;'003';'7898478495656';'ESMALTE LISBOA';0),
(1373;NULL;'003';'7898478495403';'ESMALTE LONDRES';0),
(1374;NULL;'003';'7898478495298';'ESMALTE MADRI';0),
(1375;NULL;'003';'7898478495717';'ESMALTE MIAMI';0),
(1376;NULL;'003';'7292418495889';'ESMALTE MILAO';0),
(1377;NULL;'003';'7898478495786';'ESMALTE MONACO';0),
(1378;NULL;'003';'7898478495618';'ESMALTE MUNIQUE';0),
(1379;NULL;'003';'7898478495748';'ESMALTE NAGASAKI';0),
(1380;NULL;'003';'7898478495441';'ESMALTE NAIROBI';0),
(1381;NULL;'003';'7898478495281';'ESMALTE NICE';0),
(1382;NULL;'003';'7298478295520';'ESMALTE OCEANIA';0),
(1383;NULL;'003';'7898478495243';'ESMALTE OSAKA';0),
(1384;NULL;'003';'7898478495274';'ESMALTE PARIS';0),
(1385;NULL;'003';'7898478495359';'ESMALTE PEQUIM';0),
(1386;NULL;'003';'7898478435342';'ESMALTE PORTO';0),
(1387;NULL;'003';'7898478495908';'ESMALTE PORTUGAL';0),
(1388;NULL;'003';'7898478495588';'ESMALTE PRAGA';0),
(1389;NULL;'003';'7898478495632';'ESMALTE ROMA';0),
(1390;NULL;'003';'7898478495885';'ESMALTE SALVADOR';0),
(1391;NULL;'003';'7898478495670';'ESMALTE SAN DIEGO';0),
(1392;NULL;'003';'7898478495571';'ESMALTE SEUL';0),
(1393;NULL;'003';'7898478495328';'ESMALTE SEVILHA';0),
(1394;NULL;'003';'7898478495892';'ESMALTE SICILIA';0),
(1395;NULL;'003';'7898478495755';'ESMALTE TORONTO';0),
(1396;NULL;'003';'7898418495371';'ESMALTE VALENCA';0),
(1397;NULL;'003';'7898478495809';'ESMALTE VARSOVIA';0),
(1398;NULL;'003';'7898478495649';'ESMALTE VENEZA';0),
(1399;NULL;'003';'7898478495236';'ESMALTE VIENA';0),
(1400;NULL;'003';'7898478495472';'ESMALTE WASHIGNTON';0),
(1401;NULL;'003';'7898478495366';'ESMALTE XANGAI';0),
(1402;NULL;'003';'3595476011027';'ESPRIT DE VERSAILLES F 100ML';0),
(1403;NULL;'003';'3595476011010';'ESPRIT DE VERSAILLES H 100ML';0),
(1404;NULL;'003';'8410036002015';'ESPULMANTE FREIXENET';0),
(1405;NULL;'003';'8410036009090';'ESPULMANTE FREIXENET CORDON NEGRA';4),
(1406;NULL;'003';'857660004554';'ESPULMANTE GEMMA DI LUNA 187ML';0),
(1407;NULL;'003';'8003625000402';'ESPULMANTE GEMMA DI LUNA MOSCATO';29),
(1408;NULL;'003';'857660004646';'ESPULMANTE GEMMA DI LUNA SECO';2),
(1409;NULL;'003';'8437015824499';'ESPUMANTE BAYANEGRA';0),
(1410;NULL;'003';'7896756804343';'ESPUMANTE DESIREE ROSE';0),
(1411;NULL;'003';'8410261100142';'ESPUMANTE DON LUCIANO BLUE';4),
(1412;NULL;'003';'8410261100043';'ESPUMANTE DON LUCIANO GOLD';5),
(1413;NULL;'003';'8410261100098';'ESPUMANTE DON LUCIANO PINK';5),
(1414;NULL;'003';'800174207009';'ESPUMANTE FONTANAFREDDA';0),
(1415;NULL;'003';'8411277205654';'ESPUMANTE JAUME SERRA';7),
(1416;NULL;'003';'3500610085338';'ESPUMANTE JP CHENET ICE';10),
(1417;NULL;'003';'3500610093708';'ESPUMANTE JP CHENET ICE ROSE';3),
(1418;NULL;'003';'8410406001761';'ESPUMANTE MARQUES DE CACERES';3),
(1419;NULL;'003';'5604242000740';'ESPUMANTE MURAL RESERVA BRUTO';0),
(1420;NULL;'003';'8005829220648';'ESPUMANTE PETALO DEL AMORE';0),
(1421;NULL;'003';'8004385032122';'ESPUMANTE PROSECCO DOC';0),
(1422;NULL;'003';'8000368219801';'ESPUMANTE RICCADONNA';0),
(1423;NULL;'003';'3500610080746';'ESPUMANTE ROSIERE';6),
(1424;NULL;'003';'3500610080753';'ESPUMANTE ROSIERE MEDIUN';6),
(1425;NULL;'003';'3500610080760';'ESPUMANTE ROSIERE ROSE';6),
(1426;NULL;'003';'8004385032108';'ESPUMANTE SANTERO ASTI DOCG';0),
(1427;NULL;'003';'8004385032221';'ESPUMANTE SANTERO FRAGOLINO';0),
(1428;NULL;'003';'5060053112674';'ESSENTIAL GREEN H 100ML';0),
(1429;NULL;'003';'3252550201148';'ESSENZA DI ZEGNA H 100ML';0),
(1430;NULL;'003';'3252550201216';'ESSENZA DI ZEGNA H 5ML';0),
(1431;NULL;'003';'8411061716205';'EST .212 SEXY MASC 100ML';0),
(1432;NULL;'003';'3349668521180';'EST MILLION 100ML +GEL';0),
(1433;NULL;'003';'8411061840061';'EST PACHA PRIVE';0),
(1434;NULL;'003';'8411061766484';'EST VALENTINA EDP 80ML';0),
(1435;NULL;'003';'41';'EST. 212 F';0),
(1436;NULL;'003';'3360372101376';'EST. ACQUA DI GIO H 100ML';0),
(1437;NULL;'003';'8002135077096';'EST. AMARIGE';0),
(1438;NULL;'003';'238';'EST. ANIMALE F';0),
(1439;NULL;'003';'254';'EST. BLACK XS F';0),
(1440;NULL;'003';'250';'EST. BLACK XS H 100ML';0),
(1441;NULL;'003';'783320406478';'EST. BV AQUA';0),
(1442;NULL;'003';'783320411878';'EST. BV MAN IN BLACK';0),
(1443;NULL;'003';'7892225000490';'EST. BVLGARI SOIR';0),
(1444;NULL;'003';'368';'EST. C.HERRERA';0),
(1445;NULL;'003';'718122930487';'EST. CADILLAC H';0),
(1446;NULL;'003';'8411061927533';'EST. CH GOOD GIRL';0),
(1447;NULL;'003';'638';'EST. CK BEAUTH F';0),
(1448;NULL;'003';'237';'EST. FANTASY';0),
(1449;NULL;'003';'8411061007150';'EST. HER GOLDEN SECRET';0),
(1450;NULL;'003';'3605970015633';'EST. HOTS IS BLACK H';0),
(1451;NULL;'003';'257';'EST. JADORE';0),
(1452;NULL;'003';'7898936770851';'EST. LA LUNA CICLO';0),
(1453;NULL;'003';'2400070';'EST. MILLION H';0),
(1454;NULL;'003';'3386460115186';'EST. MONT BLANC LADY EMBLEM LEAU';0),
(1455;NULL;'003';'783320411748';'EST. OMINIA CRYSTALINE';0),
(1456;NULL;'003';'255';'EST. PACO RABANE H 100ML';0),
(1457;NULL;'003';'875990800127';'EST. PARADISIAC F 100ML';0),
(1458;NULL;'003';'236';'EST. POLO BLACK';0),
(1459;NULL;'003';'3605970036676';'EST. POLO EXPLORER';0),
(1460;NULL;'003';'246';'EST. PROMESSE';0),
(1461;NULL;'003';'264';'EST. PURE POISON';0),
(1462;NULL;'003';'252';'EST. RICCI RICCI';0),
(1463;NULL;'003';'369';'EST. SHAKIRA LATA';0),
(1464;NULL;'003';'737052631530';'EST. THE ONE SPORT 100ML';0),
(1465;NULL;'003';'8411061957004';'EST. THE SECRET';0),
(1466;NULL;'003';'22548249734';'EST. TOMMY H 100ML';0),
(1467;NULL;'003';'244';'EST. VERRY IRRESISTIBLE';0),
(1468;NULL;'003';'259';'EST. VERRY MAN FRESH';0),
(1469;NULL;'003';'243';'EST. VERRY SENSUAL';0),
(1470;NULL;'003';'251';'EST. VERSACE H';0),
(1471;NULL;'003';'3614272467774';'EST. YES I AM 50ML';0),
(1472;NULL;'003';'3614272541030';'EST. YOU BECAUS';0),
(1473;NULL;'003';'8411061804179';'EST.212 H 100ML';0),
(1474;NULL;'003';'875990800974';'EST.212 SEXY F';0),
(1475;NULL;'003';'8411061979082';'EST.212 VIP BLACK';0),
(1476;NULL;'003';'8411061761717';'EST.212 VIP F 80ML';0),
(1477;NULL;'003';'8906008727869';'EST.212 VIP M';0),
(1478;NULL;'003';'8411061978825';'EST.212 VIP ROSE 80ML';0),
(1479;NULL;'003';'640';'EST.ACQUA D GIO H';0),
(1480;NULL;'003';'8410225535867';'EST.AGATHA SEXY FOREVER';0),
(1481;NULL;'003';'3274872381667';'EST.AMARIGE 100ML';0),
(1482;NULL;'003';'892456000891';'EST.ANIMALE ANIMALE';0),
(1483;NULL;'003';'892456000839';'EST.ANIMALE H 100ML';0),
(1484;NULL;'003';'892456000945';'EST.ANIMALE INTENSE F';0),
(1485;NULL;'003';'299';'EST.ANIMALE INTENSE H';0),
(1486;NULL;'003';'256';'EST.ANIMALE LOV';0),
(1487;NULL;'003';'892456000464';'EST.ANIMALE SPORT 100ML';0),
(1488;NULL;'003';'3360372119579';'EST.ARMANI CODE H';0),
(1489;NULL;'003';'3351500992379';'EST.AZZARO 200+30ML';0),
(1490;NULL;'003';'3351500992768';'EST.AZZARO 2X30ML';0),
(1491;NULL;'003';'3351500957910';'EST.AZZARO CHROME UNITED';0),
(1492;NULL;'003';'8411061980422';'EST.BAD BOY';0),
(1493;NULL;'003';'8433982013010';'EST.BENETTON COLORS BLACK';0),
(1494;NULL;'003';'8433982009174';'EST.BENETTON COLORS PINK';0),
(1495;NULL;'003';'8433982013041';'EST.BENETTON COLORS ROSE';0),
(1496;NULL;'003';'248';'EST.BENETTON F';0),
(1497;NULL;'003';'3614272848481';'EST.BLACK OPIUM 50ML';0),
(1498;NULL;'003';'3614272629813';'EST.BLACK OPIUM 80ML';0),
(1499;NULL;'003';'737052628042';'EST.BLACK XS H 50ML';0),
(1500;NULL;'003';'3616301398714';'EST.BOSS BOTTLE';0),
(1501;NULL;'003';'737052643021';'EST.BOSSBOTTLED SPORT 100ML';0),
(1502;NULL;'003';'5045453695231';'EST.BURBERRY BRIT';0),
(1503;NULL;'003';'7892225000506';'EST.BVLGARI IN BLACK';0),
(1504;NULL;'003';'8411061804766';'EST.CH F 100ML';0),
(1505;NULL;'003';'8411061936085';'EST.CH GOOD GIRL';0),
(1506;NULL;'003';'27';'EST.CHLOE';0),
(1507;NULL;'003';'639';'EST.CK BE';0),
(1508;NULL;'003';'33';'EST.CK BE + BOLSA';0),
(1509;NULL;'003';'3616301297055';'EST.CK ONE 200ML';0),
(1510;NULL;'003';'3607349622213';'EST.CK ONE SHOCK 100ML';0),
(1511;NULL;'003';'373';'EST.CKIN 2U F';0),
(1512;NULL;'003';'372';'EST.CKIN 2U H';0),
(1513;NULL;'003';'8411114019765';'EST.DIESEL ONLY';0),
(1514;NULL;'003';'34';'EST.DOLCE GABANA';0),
(1515;NULL;'003';'403';'EST.ENCOUTER H';0),
(1516;NULL;'003';'3607349257996';'EST.ETERNETY F 100ML';0),
(1517;NULL;'003';#N/D;'EST.ETERNETY H 100ML';0),
(1518;NULL;'003';'3616301297239';'EST.EUPHORIA F';1),
(1519;NULL;'003';'601';'EST.FERRARI RED';0),
(1520;NULL;'003';'3605521805799';'EST.FLOWERBOMB 100ML';0),
(1521;NULL;'003';'3274870024399';'EST.GENTLEMEN H 100ML';0),
(1522;NULL;'003';'77';'EST.GIVANCHI BLUE';0),
(1523;NULL;'003';'33';'EST.GIVANCHI GENTLEMEN';0),
(1524;NULL;'003';'8411061979686';'EST.GOOD GIRL 50ML';0),
(1525;NULL;'003';'138';'EST.HER GOLDEN SECRET';0),
(1526;NULL;'003';'253';'EST.INVICTUS';0),
(1527;NULL;'003';'103';'EST.INVICTUS INTENSE H';0),
(1528;NULL;'003';'8435415036450';'EST.JEAN PAUL F 50ML';0),
(1529;NULL;'003';'8435415021531';'EST.JEAN PAUL H 125ML';0),
(1530;NULL;'003';'3274871947727';'EST.KENZO FLOWER';0),
(1531;NULL;'003';'3274872383807';'EST.KENZO FLOWER LUMIERE 50ML';0),
(1532;NULL;'003';'3274872383814';'EST.KENZO WORLD AZUL 50ML';0),
(1533;NULL;'003';'3274872383845';'EST.KENZO WORLD ROSE 75ML';0),
(1534;NULL;'003';'31';'EST.L CHEAP CHIC';0),
(1535;NULL;'003';'875990810973';'EST.L HOMME YSL';0),
(1536;NULL;'003';'7899706178556';'EST.LA VIE EST';0),
(1537;NULL;'003';'875990800752';'EST.LACOSTE ESSENCIAL';0),
(1538;NULL;'003';'3423474872053';'EST.LEAU DISSEY H 125ML';0),
(1539;NULL;'003';'35';'EST.LIGHT BLU';0),
(1540;NULL;'003';'3494800042167';'EST.MARINA BOURBOM';0),
(1541;NULL;'003';'3494800042204';'EST.MARINA CLASSIQUE';6),
(1542;NULL;'003';'3595471045010';'EST.MERCEDES BENZ CLUB';0),
(1543;NULL;'003';'3595471065018';'EST.MERCEDES BENZ MAN';0),
(1544;NULL;'003';'3349668529896';'EST.MILLION 100ML H';0),
(1545;NULL;'003';'3349668529636';'EST.MILLION 50ML H';0),
(1546;NULL;'003';'3349668559046';'EST.MILLION F 50ML';0),
(1547;NULL;'003';'3349668521210';'EST.MILLION F 80ML';0),
(1548;NULL;'003';'3386460098007';'EST.MONT BLANC LADY EMBLEM';0),
(1549;NULL;'003';'3349668581153';'EST.OLYMPEA EDP 80ML';0),
(1550;NULL;'003';'30';'EST.P MOCHINO';0),
(1551;NULL;'003';'261';'EST.POLO BLUE EDT 125ML';0),
(1552;NULL;'003';'3605970716455';'EST.POLO RED 75ML+30ML';0),
(1553;NULL;'003';'3494800300205';'EST.ROUGE ROYAL';5),
(1554;NULL;'003';'3494800300229';'EST.ROUGE ROYAL 100ML';4),
(1555;NULL;'003';'3494800028208';'EST.ROYAL MARINA';3),
(1556;NULL;'003';'3494800028208';'EST.ROYAL MARINA';0),
(1557;NULL;'003';'371';'EST.SAMSARA';0),
(1558;NULL;'003';'8411061788486';'EST.SCANDAL F';0),
(1559;NULL;'003';'8411061788462';'EST.SHAKIRA ELIXIR';0),
(1560;NULL;'003';'3614272540668';'EST.SI 100ML';0),
(1561;NULL;'003';'3614272540644';'EST.SI 50ML';0),
(1562;NULL;'003';'3614272540606';'EST.SI EDP';0),
(1563;NULL;'003';'3614272542020';'EST.SI PASSION';0),
(1564;NULL;'003';'3614272542013';'EST.SI PASSION 50ML';0),
(1565;NULL;'003';'400';'EST.THE ONE DESIRE';0),
(1566;NULL;'003';'401';'EST.THE ONE F';0),
(1567;NULL;'003';'402';'EST.THE ONE H';0),
(1568;NULL;'003';'22548289334';'EST.TOMMY GIRL 30ML +100MLGEL';0),
(1569;NULL;'003';'22548340929';'EST.TOMMY GIRL F';0),
(1570;NULL;'003';'22548340936';'EST.TOMMY H';0),
(1571;NULL;'003';'3614220542959';'ETERNETY NOW 100ML';0),
(1572;NULL;'003';'3614220542751';'ETERNETY NOW 50ML';0),
(1573;NULL;'003';'3607348556700';'ETERNITY AQUA EDP 100ML';0),
(1574;NULL;'003';'3607342107977';'ETERNITY AQUA H 100ML';0),
(1575;NULL;'003';'88300101405';'ETERNITY F 100ML';1),
(1576;NULL;'003';'88300101306';'ETERNITY F 50ML';0),
(1577;NULL;'003';'88300105519';'ETERNITY H 100ML';1),
(1578;NULL;'003';'88300105380';'ETERNITY H 30ML';0),
(1579;NULL;'003';'88300105304';'ETERNITY H 50ML';0),
(1580;NULL;'003';'88300139491';'ETERNITY MOMENT 100ML';0),
(1581;NULL;'003';'88300139477';'ETERNITY MOMENT 50ML';0),
(1582;NULL;'003';'3614220542553';'ETERNITY NOW 30ML';0),
(1583;NULL;'003';'382';'ETERNITY SUMER F 100ML';0),
(1584;NULL;'003';'88300203987';'ETERNITY SUMER H 100ML';0),
(1585;NULL;'003';'88300191857';'EUPHORIA BLOSSOM 100ML';0),
(1586;NULL;'003';'88300170814';'EUPHORIA BLOSSOM 50ML';0),
(1587;NULL;'003';'C47523994808';'EUPHORIA ENDLESS 125ML';0),
(1588;NULL;'003';'88300162505';'EUPHORIA F 100ML';0),
(1589;NULL;'003';'3607342686229';'EUPHORIA F 160ML';0),
(1590;NULL;'003';'88300162567';'EUPHORIA F 30ML';0),
(1591;NULL;'003';'88300162543';'EUPHORIA F 50ML';0),
(1592;NULL;'003';'3607342052949';'EUPHORIA F EDT 50ML';0),
(1593;NULL;'003';'3607342309753';'EUPHORIA FORBIDDEN F 100ML';0),
(1594;NULL;'003';'88300178278';'EUPHORIA H 100ML';1),
(1595;NULL;'003';'88300178315';'EUPHORIA H 50ML';0),
(1596;NULL;'003';'88300202898';'EUPHORIA INTENSE H 50ML';0),
(1597;NULL;'003';'88300193530';'EUPHORIA INTENSO H 100ML';0),
(1598;NULL;'003';'3298838390387';'EVERLAST 100ML';0),
(1599;NULL;'003';'3298839039521';'EVERLAST 50ML';0),
(1600;NULL;'003';'3298839047533';'EVERLAST DEO 250ML';0),
(1601;NULL;'003';'7896014176786';'EXTRAIT NUTRI INTANTANE 150ML';0),
(1602;NULL;'003';'3274870252303';'EXTRAVAGANCE 30 ML';0),
(1603;NULL;'003';'4015000280235';'FA DEO ROLL-ON FRESCH 50ML';0),
(1604;NULL;'003';'4015000817271';'FA DEO SPAY AQUA 150ML';0),
(1605;NULL;'003';'4015000533522';'FA DEO SPRAY FOR MEN PERFECT WAVE 150ML';0),
(1606;NULL;'003';'4015000817295';'FA DEO SPRAY FOR MEN SPORT 150ML';0),
(1607;NULL;'003';'3355997000265';'FACE A FACE FEM. 100 ML';0),
(1608;NULL;'003';'3355997000692';'FACE FACE FEM 50 ML';0),
(1609;NULL;'003';'3355997000340';'FACE FACE HOM. 100 ML';0),
(1610;NULL;'003';'3355997000685';'FACE FACE HOM. 50 ML';0),
(1611;NULL;'003';'3355997000074';'FACONABLE F 100ML';0),
(1612;NULL;'003';'3348900012219';'FAHRENHEIT 100ML';0),
(1613;NULL;'003';'3348900147324';'FAHRENHEIT 200ML';0),
(1614;NULL;'003';'3348900156128';'FAHRENHEIT 30 ML';0),
(1615;NULL;'003';'3348900790261';'FAHRENHEIT 32 100ML';0),
(1616;NULL;'003';'3348900790254';'FAHRENHEIT 32 50ML';0),
(1617;NULL;'003';'3348900012189';'FAHRENHEIT 50 ML';0),
(1618;NULL;'003';'3348900930728';'FAHRENHEIT ABSOLUTE 100ML';0),
(1619;NULL;'003';'3348900930612';'FAHRENHEIT ABSOLUTE 50ML';0),
(1620;NULL;'003';'3348900993983';'FAHRENHEIT AQUA H 125ML';0),
(1621;NULL;'003';'3348900993976';'FAHRENHEIT AQUA H 75ML';0),
(1622;NULL;'003';'3348900397767';'FAHRENHEIT GEL 150';0),
(1623;NULL;'003';'5055810015152';'FAIRY TALE ZIRCONIA PRIVE F';6),
(1624;NULL;'003';'6291100179176';'FANCY F 100ML';0),
(1625;NULL;'003';'3355992000550';'FANTASME 100ML';0),
(1626;NULL;'003';'3355992000536';'FANTASME 30ML';0),
(1627;NULL;'003';'719346065405';'FANTASY 100ML';1),
(1628;NULL;'003';'719346065382';'FANTASY 30ML';0),
(1629;NULL;'003';'719346065399';'FANTASY 50ML';0),
(1630;NULL;'003';'719346636933';'FANTASY BODY 236ML';0),
(1631;NULL;'003';'719346065412';'FANTASY BODY LOTION 200ML';0),
(1632;NULL;'003';'719346601887';'FANTASY EDITION ANIVERV 100ML';0),
(1633;NULL;'003';'719346552875';'FANTASY HIDDEN 100ML';0),
(1634;NULL;'003';'719346552851';'FANTASY HIDDEN 30ML';0),
(1635;NULL;'003';'719346552868';'FANTASY HIDDEN 50ML';0),
(1636;NULL;'003';'719346191814';'FANTASY INTIMATE EDITION 100ML';0),
(1637;NULL;'003';'719346094665';'FANTASY MID NIGHT F 100ML';1),
(1638;NULL;'003';'719346188807';'FANTASY ROCKER F 100ML';0),
(1639;NULL;'003';'719346159357';'FANTASY TWIST 30ML';0),
(1640;NULL;'003';'8715658998709';'FASHION PROVO MAN';0),
(1641;NULL;'003';'8715658998716';'FASHION PROVO WOMAN';0),
(1642;NULL;'003';'870283002066';'FCUK H 100ML';0),
(1643;NULL;'003';'8702830002028';'FCUK H 30ML';0),
(1644;NULL;'003';'7674181460194';'FERRARI BL LATA 75ML';0),
(1645;NULL;'003';'8002135111974';'FERRARI BLACK 125ML';1),
(1646;NULL;'003';'8002135143579';'FERRARI BLACK 200ML';0),
(1647;NULL;'003';'8002135049871';'FERRARI BLACK 30ML';0),
(1648;NULL;'003';'7674181460026';'FERRARI BLACK 40 ML';0),
(1649;NULL;'003';'8002135053038';'FERRARI BLACK DEO 150ML';0),
(1650;NULL;'003';'8002135125476';'FERRARI BLACK EDITION 125ML';0),
(1651;NULL;'003';'8002135063235';'FERRARI EXTREME 125ML';0),
(1652;NULL;'003';'8002135063211';'FERRARI EXTREME 75ML';0),
(1653;NULL;'003';'7674181650038';'FERRARI RACING';0),
(1654;NULL;'003';'8002135088917';'FERRARI RED 125ML';0),
(1655;NULL;'003';'8002135046399';'FERRARI RED 30ML';0),
(1656;NULL;'003';'7674181366076';'FERRARI RED 40 ML';0),
(1657;NULL;'003';'76741836611';'FERRARI RED 75 ML';0),
(1658;NULL;'003';'8002135088894';'FERRARI SCUDERIA 75ML';0),
(1659;NULL;'003';'8002135069367';'FERRARI UOMO 100ML';0),
(1660;NULL;'003';'8002135069329';'FERRARI UOMO 30ML';0),
(1661;NULL;'003';'8002135069428';'FERRARI UOMO DEO 150ML';0),
(1662;NULL;'003';'8002135069442';'FERRARI UOMO STICK 75ML';0),
(1663;NULL;'003';'8002135069466';'FERRARI UOMO WASH 250ML';0),
(1664;NULL;'003';'5906588002632';'FINE GOLD H 100ML';0),
(1665;NULL;'003';'5060053110090';'FIORI F 90ML';0),
(1666;NULL;'003';'3386460004985';'FIRST 60ML';0),
(1667;NULL;'003';'76660008649';'FIXODENT';0),
(1668;NULL;'003';'3454960025646';'FLEUR DE CRISTAL 100ML';0),
(1669;NULL;'003';'3454960025639';'FLEUR DE CRISTAL 50ML';0),
(1670;NULL;'003';'5060053114388';'FLEUR F 60ML';0),
(1671;NULL;'003';'5060053110489';'FLEUR ROUGE F 60ML';0),
(1672;NULL;'003';'8715658969839';'FLEURS DE CHAMPS';0),
(1673;NULL;'003';'5060053113497';'FLORENZIA F 100ML';0),
(1674;NULL;'003';'8410225534785';'FLOREVER AGATHA 80ML';0),
(1675;NULL;'003';'8690604103171';'FLORMAR CLEAN CARE';0),
(1676;NULL;'003';'3605521596642';'FLOWER BOMB ROSE F 50ML';0),
(1677;NULL;'003';'3605520384585';'FLOWERBOMB F 100ML';0),
(1678;NULL;'003';'3360374000011';'FLOWERBOMB F 50ML';0),
(1679;NULL;'003';'3605521043191';'FLOWERBOMB ROSE F 50ML';0),
(1680;NULL;'003';'5060053114807';'FLOWERS OF LOLE 100ML';0),
(1681;NULL;'003';'6291100179527';'FOCUS H 100ML';0),
(1682;NULL;'003';'5055810015176';'FORBIDDEN ZIRCONIA PRIVE F';3),
(1683;NULL;'003';'3348900921429';'FOREVER AND EVER DIOR 100ML';0),
(1684;NULL;'003';'100';'FOREVER DIOR 100ML';0),
(1685;NULL;'003';'719346131148';'FOREVER M.C F 100ML';0),
(1686;NULL;'003';'719346131131';'FOREVER M.C F 50ML';0),
(1687;NULL;'003';'7899522307611';'FORUM F 100ML';0),
(1688;NULL;'003';'7899522307604';'FORUM H 100ML';0),
(1689;NULL;'003';'4004711090004';'G S DAYLIGH 30ML';0),
(1690;NULL;'003';'4004711242403';'G.S DEVOTION 30ML';0),
(1691;NULL;'003';'4004711200243';'G.S TEMPER 30ML';0),
(1692;NULL;'003';'737052720760';'GABRIELA MISS 60ML';0),
(1693;NULL;'003';'4004711221859';'GABRIELA PRIVATE 60ML';0),
(1694;NULL;'003';'4004711262401';'GABRIELA SAB. 30 ML';0),
(1695;NULL;'003';'4004711262302';'GABRIELA SAB. 60 ML';0),
(1696;NULL;'003';'737052720739';'GABRIELA SAB. MISS 30ML';0),
(1697;NULL;'003';'737052854922';'GABRIELA SAB.NIGHT 30ML';0),
(1698;NULL;'003';'737052854960';'GABRIELA SAB.NIGHT 60ML';0),
(1699;NULL;'003';'737052983493';'GABRIELA SABAT HAPPY LIFE 60ML';0),
(1700;NULL;'003';'8005610325569';'GABRIELA SABATINE 20ML EDP';0),
(1701;NULL;'003';'4004711228308';'GABRIELA SUMMER 30 ML';0),
(1702;NULL;'003';'4004711228209';'GABRIELA SUMMER 60 ML';0),
(1703;NULL;'003';'4004711262203';'GABRIELA.SAB 100ML';0),
